path_num,points,times,Energy
1137,"0,-5,1;-1,-4,1;-1,2,1;0,2,1;1,4,1;3,5,1;-4,5,1","79,88,92,102,83,108,116",0
1138,"-4,5,1;-2,5,1;0,5,1;1,-5,1;-1,-3,1;1,1,1;-1,-1,1","113,80,70,76,106,98,81",0
1139,"-1,-1,1;-1,0,1;-1,2,1;0,2,1;-1,2,1;-1,2,1;0,-4,1;0,3,1","50,95,88,69,50,109,97,60",0
1140,"0,3,1;1,-4,1;1,3,1;-1,-3,1;0,-2,1;2,0,1","105,71,111,108,115,95",0
1141,"2,0,1;2,1,1;-4,-1,1;-3,-1,1;1,0,1;2,1,1;4,-1,1;4,0,1","97,56,108,91,79,54,102,108",0
1142,"4,0,1;-5,1,1;-3,-2,1;2,0,1;-2,0,1;0,-2,1;0,0,1;0,0,1","106,52,63,100,91,108,75,101",0
1143,"0,0,1;1,0,1;2,2,1;-2,3,1;1,3,1;-1,-4,1;0,-1,1","107,73,63,73,113,90,87",0
1144,"0,-1,1;1,0,1;-1,2,1;0,3,1;2,3,1;3,-4,1;-5,-3,1","68,89,67,95,83,104,116",0
1145,"-5,-3,1;-3,-2,1;2,0,1;-4,-1,1;-3,0,1;1,2,1;1,-3,1","107,92,54,115,116,83,64",0
1146,"1,-3,1;-2,-2,1;0,0,1;2,0,1;-3,-2,1;-1,0,1;0,1,1;-1,-3,1","66,52,77,112,100,115,99,74",0
1147,"-1,-3,1;0,1,1;0,-1,1;0,0,1;0,-2,1;-2,0,1;0,0,1;-1,-1,1","76,112,84,55,52,107,85,114",0
1148,"-1,-1,1;-1,0,1;1,2,1;3,-3,1;5,-2,1;-5,0,1;2,1,1","105,83,79,110,115,69,76",0
1149,"2,1,1;3,-3,1;4,-1,1;-5,0,1;-4,-1,1;3,0,1;-3,2,1;0,2,1;-1,3,1","60,96,60,52,111,72,85,72,79",0
1150,"-1,3,1;-1,4,1;0,-5,1;-2,-2,1;0,0,1;0,0,1;-2,-2,1","51,114,74,119,53,115,113",0
1151,"-2,-2,1;0,1,1;1,-3,1;3,2,1;-4,-3,1;3,0,1","119,112,58,108,79,119",0
1152,"3,0,1;-5,-1,1;2,0,1;2,0,1;-3,2,1;0,-3,1;0,-2,1;0,0,1","66,103,70,53,84,116,63,111",0
1153,"0,0,1;-2,-1,1;0,0,1;2,1,1;-4,-3,1;2,1,1;4,2,1;-4,4,1","57,87,67,88,78,68,112,70",0
1154,"-4,4,1;-1,4,1;0,5,1;0,-5,1;-2,3,1;0,5,1;-2,-5,1","117,116,53,90,100,89,82",0
1155,"-2,-5,1;0,3,1;-2,-4,1;1,2,1;2,-2,1;-4,0,1","119,117,58,92,117,103",0
1156,"-4,0,1;-2,0,1;0,1,1;1,3,1;-1,5,1;1,-5,1;-1,3,1","80,84,116,90,70,85,117",0
1157,"-1,3,1;0,4,1;1,5,1;-3,5,1;-2,-5,1;0,-2,1;0,0,1","97,91,81,52,110,115,115",0
1158,"0,0,1;0,-2,1;1,0,1;3,0,1;-4,2,1;3,4,1;3,5,1","117,76,97,72,87,98,66",0
1159,"3,5,1;5,-5,1;5,3,1;-5,-5,1;-4,-4,1;1,1,1;-1,3,1","114,58,102,55,92,100,66",0
1160,"-1,3,1;0,-3,1;0,-2,1;-2,-1,1;0,0,1;2,-1,1;3,0,1","84,51,112,89,71,98,105",0
1161,"3,0,1;-4,-1,1;1,0,1;3,1,1;-3,1,1;2,-1,1;-3,0,1;-1,-2,1","113,96,50,86,63,89,86,78",0
1162,"-1,-2,1;0,1,1;-2,-1,1;0,0,1;0,0,1;0,0,1;0,-2,1","82,92,119,109,119,105,63",0
1163,"0,-2,1;0,0,1;0,-2,1;0,1,1;2,1,1;4,-1,1;4,0,1","59,98,112,73,68,102,119",0
1164,"4,0,1;-5,-1,1;-4,-1,1;1,1,1;-2,3,1;0,3,1;0,-5,1;2,3,1","79,102,87,52,65,82,73,111",0
1165,"2,3,1;4,4,1;-4,5,1;-1,-5,1;0,-2,1;2,-1,1;2,0,1","101,111,89,56,81,116,58",0
1166,"2,0,1;4,-2,1;5,0,1;-5,0,1;2,1,1;4,-2,1;-5,-1,1","70,93,61,119,108,80,118",0
1167,"-5,-1,1;-3,1,1;0,-2,1;2,1,1;2,-3,1;4,-2,1;4,0,1","118,76,54,113,89,89,91",0
1168,"4,0,1;-4,-1,1;2,0,1;-2,-2,1;0,0,1;1,-1,1;3,-1,1","76,118,104,114,112,78,54",0
1169,"3,-1,1;-4,0,1;2,0,1;-4,0,1;-1,-1,1;0,0,1;-1,0,1;0,2,1","61,72,77,94,83,116,68,108",0
1170,"0,2,1;2,4,1;-3,5,1;2,-5,1;4,3,1;5,5,1;5,5,1","103,84,104,63,110,105,118",0
1171,"5,5,1;-5,5,1;2,-5,1;-2,2,1;0,-3,1;0,0,1;-1,-2,1;0,0,1","74,99,51,74,78,66,109,74",0
1172,"0,0,1;0,-2,1;-2,1,1;0,1,1;-1,3,1;0,-5,1;0,-2,1;2,0,1","53,64,84,113,69,81,61,106",0
1173,"2,0,1;-4,-1,1;2,-1,1;-4,0,1;-3,1,1;1,3,1;1,3,1;-1,4,1;0,-5,1","59,58,62,93,94,84,61,63,58",0
1174,"0,-5,1;2,-4,1;3,2,1;-3,3,1;2,4,1;3,-5,1;-3,3,1;0,5,1","94,104,70,72,92,63,58,103",0
1175,"0,5,1;-1,-5,1;0,-3,1;0,0,1;-2,0,1;0,-2,1;-2,0,1;0,0,1","51,64,117,54,88,91,69,61",0
1176,"0,0,1;2,-1,1;2,0,1;2,1,1;-4,2,1;1,-4,1;1,-2,1;1,-1,1;-1,0,1","82,50,85,62,63,119,68,54,87",0
1177,"-1,0,1;0,0,1;1,-1,1;1,0,1;1,0,1;3,1,1;-5,2,1","94,68,91,50,81,114,116",0
1178,"-5,2,1;-4,-3,1;1,2,1;-1,4,1;1,5,1;1,-5,1;-1,2,1;0,2,1;-1,3,1","64,102,76,76,66,95,80,56,52",0
1179,"-1,3,1;-1,-3,1;0,0,1;-1,2,1;1,-3,1;-2,1,1;0,1,1","70,67,119,76,115,102,98",0
1180,"0,1,1;-2,1,1;0,-2,1;-2,1,1;1,2,1;-3,4,1;-2,-4,1;0,-3,1","82,84,60,81,86,80,69,89",0
1181,"0,-3,1;0,0,1;0,0,1;2,-2,1;-4,0,1;3,1,1;4,-1,1;-4,0,1","84,65,63,62,81,105,119,83",0
1182,"-4,0,1;-1,-2,1;0,0,1;0,2,1;0,2,1;-1,2,1;0,3,1;-1,-3,1","97,87,52,58,79,108,55,107",0
1183,"-1,-3,1;0,-2,1;0,-1,1;0,1,1;1,3,1;1,-5,1;-1,3,1;0,5,1;1,5,1","56,68,56,119,65,69,57,50,58",0
1184,"1,5,1;-1,5,1;0,5,1;-1,-5,1;0,-3,1;-1,2,1;1,2,1;-2,4,1","66,89,65,118,113,88,70,60",0
1185,"-2,4,1;0,4,1;0,-5,1;-1,-3,1;0,2,1;0,-2,1;-1,0,1;0,-2,1","109,62,75,51,54,92,81,112",0
1186,"0,-2,1;1,1,1;2,2,1;3,4,1;4,5,1;5,-5,1;5,2,1;-5,2,1","66,71,83,69,64,115,104,72",0
1187,"-5,2,1;4,3,1;4,-3,1;4,0,1;-4,0,1;1,2,1;-1,4,1;0,-5,1","90,54,87,97,81,106,77,75",0
1188,"0,-5,1;-1,2,1;0,-2,1;2,-1,1;-4,-1,1;-2,0,1;1,-2,1;2,0,1","77,64,106,78,53,107,60,84",0
1189,"2,0,1;-3,0,1;2,2,1;-4,4,1;1,-5,1;-2,3,1","110,110,100,100,109,85",0
1190,"-2,3,1;1,-3,1;-3,-2,1;-2,0,1;0,1,1;2,-2,1;4,1,1;5,-1,1","53,97,115,65,80,111,65,88",0
1191,"5,-1,1;5,0,1;-5,-2,1;-2,0,1;0,-2,1;1,0,1;1,1,1;-2,-1,1;0,-1,1","63,70,98,114,63,74,50,63,75",0
1192,"0,-1,1;0,0,1;0,0,1;-2,2,1;0,-3,1;1,0,1;-3,0,1;0,0,1","58,50,85,82,119,92,91,117",0
1193,"0,0,1;2,1,1;-2,2,1;0,3,1;0,3,1;-2,-5,1;1,4,1","104,68,98,54,85,119,65",0
1194,"1,4,1;1,-5,1;-1,2,1;0,-4,1;0,3,1;0,3,1;-1,4,1","97,88,63,97,118,81,107",0
1195,"-1,4,1;1,-4,1;3,2,1;4,-3,1;-5,0,1;3,0,1;3,0,1","71,82,102,100,82,62,106",0
1196,"3,0,1;4,2,1;-5,3,1;3,3,1;-3,4,1;1,5,1;1,5,1","100,87,59,61,101,107,70",0
1197,"1,5,1;-3,-5,1;0,2,1;0,4,1;1,-4,1;-1,-1,1;1,0,1;2,0,1","75,105,69,52,102,71,106,55",0
1198,"2,0,1;-4,-1,1;2,0,1;-2,0,1;0,-1,1;1,0,1;-2,1,1;1,-2,1","115,55,88,54,117,90,66,113",0
1199,"1,-2,1;1,0,1;1,-1,1;3,-1,1;4,1,1;-5,3,1;3,5,1","111,82,112,99,74,96,97",0
1200,"3,5,1;3,5,1;-4,5,1;3,5,1;4,-5,1;4,-2,1;-5,0,1","94,74,109,103,72,66,115",0
1201,"-5,0,1;3,2,1;5,-4,1;5,-1,1;-5,-1,1;3,-1,1;3,0,1","103,106,74,111,109,54,109",0
1202,"3,0,1;5,2,1;5,-4,1;-5,-1,1;2,0,1;3,0,1;4,-2,1","100,115,90,102,55,90,102",0
1203,"4,-2,1;5,0,1;5,0,1;5,-2,1;5,0,1;5,1,1;5,1,1;-5,3,1;-3,4,1","79,62,102,71,94,59,62,75,64",0
1204,"-3,4,1;-2,-5,1;0,-3,1;-2,0,1;0,1,1;2,-3,1;-2,2,1;0,3,1","75,85,60,77,117,63,53,106",0
1205,"0,3,1;2,4,1;-2,-4,1;-1,1,1;0,-3,1;-1,0,1;0,-2,1","109,100,98,98,90,87,56",0
1206,"0,-2,1;2,0,1;-4,-1,1;-1,-1,1;0,0,1;2,0,1;3,1,1","83,85,112,109,73,113,77",0
1207,"3,1,1;-4,-3,1;-3,-2,1;0,0,1;1,-1,1;-2,0,1;-1,1,1;0,3,1","118,75,99,62,52,64,98,80",0
1208,"0,3,1;0,-3,1;-2,-1,1;0,-1,1;-1,0,1;0,-1,1;-1,0,1;0,1,1;-1,-2,1","55,101,50,101,55,65,50,83,93",0
1209,"-1,-2,1;0,-1,1;0,0,1;0,-2,1;-1,0,1;1,2,1;1,-3,1;1,-2,1","67,67,74,50,89,90,104,112",0
1210,"1,-2,1;2,0,1;3,-1,1;4,0,1;-4,-2,1;-1,0,1","74,83,109,110,117,116",0
1211,"-1,0,1;-1,1,1;0,3,1;1,-3,1;-2,1,1;0,2,1;-1,4,1","88,50,69,117,84,109,93",0
1212,"-1,4,1;-1,-5,1;1,-4,1;3,2,1;-3,2,1;-1,4,1;-1,-5,1","104,110,74,58,113,110,111",0
1213,"-1,-5,1;0,-4,1;-1,2,1;0,-3,1;2,-1,1;-3,0,1;0,-1,1;0,0,1","83,88,100,91,91,67,100,63",0
1214,"0,0,1;2,-1,1;4,0,1;-4,0,1;1,1,1;-2,-1,1;0,0,1;0,-2,1","107,64,87,75,89,92,57,89",0
1215,"0,-2,1;0,1,1;-1,2,1;0,-2,1;2,0,1;4,-2,1;-5,0,1;3,0,1","52,71,108,89,102,96,118,53",0
1216,"3,0,1;-5,-1,1;4,1,1;-4,-2,1;-2,1,1;-1,2,1;0,3,1","100,68,54,112,104,113,91",0
1217,"0,3,1;-2,3,1;1,-5,1;3,3,1;3,5,1;5,5,1;-5,-5,1;4,2,1","78,111,92,67,62,99,84,67",0
1218,"4,2,1;4,-2,1;-5,0,1;3,0,1;-3,-2,1;0,0,1;-1,-1,1","97,54,115,113,90,113,99",0
1219,"-1,-1,1;0,0,1;0,2,1;1,-3,1;3,0,1;-4,1,1;-3,1,1;0,1,1","100,94,62,99,50,71,112,105",0
1220,"0,1,1;1,-2,1;1,0,1;2,2,1;-4,4,1;2,5,1;4,5,1;5,5,1","118,104,106,70,62,58,75,67",0
1221,"5,5,1;5,5,1;5,5,1;5,-5,1;5,-3,1;-5,0,1;2,-2,1;-3,0,1","87,61,87,95,83,116,84,62",0
1222,"-3,0,1;0,0,1;-1,-1,1;1,0,1;3,-1,1;-5,0,1;-3,-1,1;-1,-1,1","111,85,56,94,53,94,56,83",0
1223,"-1,-1,1;-1,0,1;-1,0,1;1,0,1;-2,-2,1;0,0,1;0,1,1;-1,-3,1;0,0,1","70,87,80,59,51,91,57,61,119",0
1224,"0,0,1;-2,0,1;0,-2,1;0,0,1;-2,1,1;-1,1,1;0,-3,1;1,2,1","85,59,54,72,106,77,105,62",0
1225,"1,2,1;-1,2,1;0,-3,1;-1,-1,1;-1,0,1;-1,-2,1;0,1,1;1,-3,1;-2,-1,1","50,110,107,57,65,53,54,77,86",0
1226,"-2,-1,1;0,-1,1;1,0,1;3,1,1;3,-3,1;-5,-2,1;-3,-1,1;2,-1,1;-3,0,1","53,63,94,51,68,91,72,59,54",0
1227,"-3,0,1;2,-1,1;3,-1,1;-5,0,1;-4,2,1;-2,3,1;-1,4,1;0,5,1","68,114,62,102,115,86,62,65",0
1228,"0,5,1;0,-5,1;2,3,1;2,5,1;-4,5,1;1,5,1;1,5,1;3,5,1","108,107,95,99,70,52,53,83",0
1229,"3,5,1;3,5,1;-5,5,1;-2,-5,1;0,-2,1;-2,0,1;0,-2,1","108,80,63,59,107,114,67",0
1230,"0,-2,1;-2,-1,1;0,-1,1;-1,0,1;-1,0,1;-1,2,1;1,3,1","100,75,60,101,89,98,99",0
1231,"1,3,1;3,5,1;5,5,1;-5,-5,1;-2,-2,1;-1,0,1;1,2,1;-1,4,1","86,111,91,78,95,59,81,72",0
1232,"-1,4,1;0,4,1;-1,5,1;0,-5,1;-1,-2,1;-1,0,1;0,-1,1;0,0,1;2,-2,1","64,52,91,54,98,66,79,72,82",0
1233,"2,-2,1;-4,-1,1;1,0,1;3,-2,1;4,0,1;5,2,1;5,-2,1","76,110,99,69,79,108,109",0
1234,"5,-2,1;5,0,1;5,-1,1;-5,0,1;3,2,1;3,-3,1;4,0,1","58,109,68,110,58,101,104",0
1235,"4,0,1;5,1,1;-5,1,1;4,-2,1;-4,1,1;-3,2,1;2,-4,1","112,82,99,56,76,99,84",0
1236,"2,-4,1;-4,3,1;1,3,1;1,-5,1;1,3,1;-1,-3,1;0,-1,1;2,1,1","73,64,70,75,88,101,119,54",0
1237,"2,1,1;3,-2,1;5,0,1;-5,-1,1;-3,0,1;2,-2,1;3,-1,1;-5,0,1","58,85,108,72,113,56,102,63",0
1238,"-5,0,1;3,-2,1;3,0,1;-3,0,1;0,-1,1;0,0,1;1,0,1;-2,1,1","81,50,116,52,94,69,102,101",0
1239,"-2,1,1;0,3,1;2,3,1;2,5,1;-3,-5,1;-2,3,1;-1,3,1;0,-3,1","89,59,74,93,56,99,58,97",0
1240,"0,-3,1;-2,1,1;0,1,1;-1,3,1;1,4,1;2,4,1;4,5,1;5,5,1","57,86,93,117,95,81,71,99",0
1241,"5,5,1;-5,-5,1;-4,-2,1;2,1,1;4,-3,1;5,-2,1;5,0,1","111,87,111,101,89,59,74",0
1242,"5,0,1;5,-1,1;5,0,1;5,-2,1;-5,0,1;-4,0,1;1,2,1;1,4,1","81,83,96,67,104,81,63,87",0
1243,"1,4,1;2,5,1;-4,-5,1;-3,2,1;1,-3,1;2,0,1;2,2,1;3,-3,1;5,1,1","61,97,85,64,51,111,85,60,83",0
1244,"5,1,1;5,3,1;5,3,1;5,3,1;5,-5,1;-5,2,1;3,3,1","77,56,94,113,112,83,116",0
1245,"3,3,1;-4,3,1;-2,5,1;0,5,1;0,5,1;1,5,1;-1,-5,1;0,4,1","119,71,79,76,86,76,55,89",0
1246,"0,4,1;0,-4,1;2,3,1;2,-5,1;-3,-2,1;-2,-1,1;0,-1,1;0,0,1","87,69,100,81,105,63,65,92",0
1247,"0,0,1;-1,-2,1;0,-1,1;-2,0,1;0,0,1;-2,0,1;0,-1,1;0,0,1;1,-1,1","59,101,101,77,89,53,75,75,63",0
1248,"1,-1,1;1,0,1;3,2,1;-3,4,1;0,-5,1;0,4,1;2,-5,1;4,-2,1","69,83,62,118,97,65,116,88",0
1249,"4,-2,1;4,0,1;-5,-2,1;-4,0,1;3,0,1;-4,1,1;3,-2,1;-3,0,1","89,84,104,83,76,64,114,61",0
1250,"-3,0,1;-1,0,1;-1,0,1;-1,0,1;1,-1,1;-3,0,1;-2,0,1;0,-2,1","60,107,109,53,92,79,100,68",0
1251,"0,-2,1;2,0,1;-3,-2,1;0,-1,1;0,0,1;0,0,1;1,1,1;-2,-1,1","73,60,81,108,115,83,61,104",0
1252,"-2,-1,1;0,-1,1;2,-1,1;-4,1,1;-2,-1,1;0,-1,1","88,61,119,112,109,101",0
1253,"0,-1,1;-2,0,1;-1,1,1;1,1,1;2,-3,1;2,0,1;4,2,1;-5,4,1","107,66,72,57,99,82,110,94",0
1254,"-5,4,1;3,-5,1;5,4,1;5,5,1;-5,5,1;-3,5,1","106,115,101,81,110,106",0
1255,"-3,5,1;-2,5,1;1,-5,1;2,-3,1;-2,0,1;0,-2,1;0,0,1;-2,-2,1","70,63,67,76,111,78,98,83",0
1256,"-2,-2,1;-1,1,1;0,1,1;-2,-1,1;-1,0,1;1,-2,1;-1,0,1;-1,1,1","86,63,77,80,50,95,61,119",0
1257,"-1,1,1;-1,-3,1;-1,-2,1;0,-1,1;0,0,1;0,0,1;1,1,1;2,3,1;-4,-5,1","75,99,68,62,73,56,71,95,61",0
1258,"-4,-5,1;1,-4,1;-1,3,1;0,-5,1;-1,-2,1;0,0,1;1,2,1;-1,2,1","96,81,64,83,64,53,115,83",0
1259,"-1,2,1;1,-2,1;-1,-1,1;0,-1,1;-1,0,1;0,0,1;-1,1,1;-1,-2,1","75,100,85,56,72,88,92,71",0
1260,"-1,-2,1;0,0,1;0,0,1;2,0,1;3,-1,1;-5,0,1;3,-2,1","54,115,91,63,82,82,116",0
1261,"3,-2,1;-4,0,1;-1,-2,1;0,0,1;2,-1,1;3,0,1;-3,0,1","108,97,109,111,86,110,63",0
1262,"-3,0,1;-1,0,1;0,-2,1;1,-1,1;3,0,1;-5,-2,1;-2,0,1;0,-2,1","87,79,117,61,59,73,66,119",0
1263,"0,-2,1;0,0,1;-1,1,1;0,-3,1;-2,-2,1;0,0,1;-1,-1,1","99,58,97,97,117,98,110",0
1264,"-1,-1,1;0,-1,1;0,0,1;1,0,1;3,-1,1;-5,-1,1;-2,-1,1","105,66,104,65,113,81,90",0
1265,"-2,-1,1;0,-1,1;1,0,1;2,0,1;-2,2,1;-1,-3,1;1,0,1;-2,1,1","86,58,82,54,99,104,73,60",0
1266,"-2,1,1;-1,-3,1;0,2,1;0,4,1;-2,-5,1;0,3,1;0,-4,1;-2,-2,1","55,74,101,84,50,90,61,110",0
1267,"-2,-2,1;-1,0,1;0,1,1;0,1,1;0,-3,1;1,-1,1;3,-1,1;-3,0,1","64,56,57,106,60,119,78,71",0
1268,"-3,0,1;-2,0,1;1,1,1;-2,3,1;-1,-4,1;1,3,1;3,5,1;-3,-5,1","94,75,72,85,88,53,52,111",0
1269,"-3,-5,1;-1,-3,1;0,0,1;1,1,1;-1,-3,1;-1,0,1;0,-1,1;1,-1,1;-2,-1,1","68,119,70,81,95,65,62,80,55",0
1270,"-2,-1,1;0,-1,1;1,0,1;-3,-2,1;1,0,1;2,2,1;3,-2,1;-4,0,1;-1,1,1;0,-2,1","55,114,51,57,56,58,53,61,102,61",0
1271,"0,-2,1;1,1,1;-2,-3,1;0,1,1;-1,3,1;0,-3,1;-2,-2,1;0,-1,1","59,50,102,66,103,93,89,54",0
1272,"0,-1,1;2,1,1;4,1,1;-5,-1,1;3,0,1;3,2,1;-4,-3,1;-1,2,1","104,64,118,91,93,56,110,60",0
1273,"-1,2,1;0,2,1;1,3,1;-1,4,1;1,5,1;-3,5,1;-1,5,1","108,74,58,103,89,117,98",0
1274,"-1,5,1;0,5,1;0,-5,1;2,4,1;-3,-5,1;0,-4,1;-2,3,1;0,4,1","101,99,55,68,92,112,51,76",0
1275,"0,4,1;-1,4,1;0,5,1;1,-5,1;3,2,1;-4,-3,1;-2,0,1","97,118,99,83,52,118,94",0
1276,"-2,0,1;0,1,1;-1,2,1;-1,3,1;1,4,1;1,-4,1;-1,-3,1;-1,-1,1;1,0,1","67,85,87,74,69,94,60,52,105",0
1277,"1,0,1;2,1,1;3,-3,1;-4,0,1;3,0,1;-3,1,1;2,3,1;-4,-5,1","71,83,105,119,96,59,71,76",0
1278,"-4,-5,1;3,4,1;-5,5,1;-4,-5,1;-3,4,1;0,-5,1;2,2,1;4,-4,1","76,51,81,76,94,118,70,115",0
1279,"4,-4,1;-5,3,1;-3,3,1;-2,-3,1;1,0,1;-3,0,1;1,-1,1;-1,-1,1","90,81,57,100,94,90,64,94",0
1280,"-1,-1,1;0,0,1;-2,1,1;1,2,1;3,-3,1;3,0,1;5,0,1","115,67,81,106,111,55,98",0
1281,"5,0,1;5,2,1;5,-3,1;-5,0,1;4,1,1;-4,3,1;-1,-5,1;0,-2,1","69,61,104,87,57,109,86,119",0
1282,"0,-2,1;0,0,1;2,-2,1;-4,-1,1;3,0,1;-3,0,1;1,0,1;2,-1,1","71,90,77,113,66,101,118,50",0
1283,"2,-1,1;4,-1,1;5,0,1;5,-1,1;5,0,1;-5,-1,1;2,0,1","65,64,106,112,83,118,69",0
1284,"2,0,1;4,-2,1;4,0,1;4,-2,1;-4,0,1;-3,2,1;2,3,1;2,-3,1","114,58,94,66,63,85,119,68",0
1285,"2,-3,1;-3,0,1;-2,-2,1;0,1,1;-2,-1,1;1,0,1;-3,0,1","104,109,114,119,99,69,74",0
1286,"-3,0,1;1,-1,1;-3,0,1;-2,-1,1;0,0,1;-1,1,1","106,110,119,116,60,79",0
1287,"-1,1,1;1,-1,1;-1,-1,1;0,0,1;2,1,1;4,-3,1;5,0,1;5,0,1","88,57,88,60,72,74,109,63",0
1288,"5,0,1;5,0,1;5,1,1;5,-3,1;-5,0,1;-4,0,1;2,1,1","96,60,116,72,94,96,115",0
1289,"2,1,1;3,-1,1;-4,0,1;1,1,1;-1,1,1;0,1,1;2,-2,1","70,66,115,56,100,116,113",0
1290,"2,-2,1;-4,0,1;-1,0,1;0,2,1;0,-2,1;-2,1,1;1,3,1;3,5,1","84,62,82,82,64,65,91,101",0
1291,"3,5,1;3,-5,1;-4,4,1;2,-5,1;-4,3,1;1,5,1;-3,5,1","96,72,93,88,108,110,90",0
1292,"-3,5,1;0,-5,1;0,-3,1;0,2,1;-2,-4,1;1,-1,1;2,-1,1;-3,0,1","68,115,66,50,85,110,103,90",0
1293,"-3,0,1;2,1,1;2,1,1;2,-2,1;-2,0,1;-1,-1,1;1,-1,1","114,113,66,58,82,85,104",0
1294,"1,-1,1;-2,0,1;1,2,1;3,-3,1;-5,1,1;2,2,1;2,4,1","84,84,85,68,112,97,63",0
1295,"2,4,1;-2,5,1;-1,-5,1;-1,-4,1;-1,-2,1;1,0,1;-1,0,1","59,103,76,108,116,85,106",0
1296,"-1,0,1;-1,2,1;1,-3,1;2,-1,1;3,0,1;4,1,1;5,-3,1","83,74,110,114,110,83,74",0
1297,"5,-3,1;-5,0,1;3,-1,1;4,0,1;-5,-2,1;-4,0,1;1,0,1;1,-2,1","57,93,112,73,72,64,66,109",0
1298,"1,-2,1;1,0,1;-3,2,1;-2,-2,1;0,-1,1;1,0,1;-2,2,1","51,88,102,58,114,114,103",0
1299,"-2,2,1;0,4,1;-2,5,1;0,-5,1;1,-3,1;-2,-2,1;-1,0,1;0,2,1","106,71,72,98,76,108,55,79",0
1300,"0,2,1;-1,3,1;0,4,1;-1,4,1;-1,5,1;1,-5,1;-2,4,1","68,96,96,119,113,59,63",0
1301,"-2,4,1;0,-5,1;2,4,1;3,4,1;-3,5,1;1,-5,1;1,-4,1;-1,-3,1","59,62,101,106,50,89,96,98",0
1302,"-1,-3,1;0,0,1;0,2,1;-1,-3,1;0,1,1;-2,1,1;0,2,1","76,96,94,82,103,105,78",0
1303,"0,2,1;0,-4,1;0,2,1;0,4,1;0,-5,1;-2,-4,1;-1,-2,1;0,-1,1","108,110,61,68,60,64,85,93",0
1304,"0,-1,1;-1,-1,1;0,0,1;0,1,1;-1,-3,1;0,2,1;-2,4,1;1,-5,1;1,4,1","58,76,111,90,77,50,57,65,94",0
1305,"1,4,1;1,4,1;-2,-5,1;0,-3,1;0,0,1;-2,0,1","93,116,110,115,89,94",0
1306,"-2,0,1;1,1,1;-3,1,1;-2,2,1;0,-2,1;-2,0,1;0,2,1","115,104,100,97,58,85,101",0
1307,"0,2,1;-1,-2,1;0,0,1;0,-1,1;-1,1,1;0,1,1;-2,-1,1;0,0,1","54,79,58,60,91,109,66,92",0
1308,"0,0,1;1,-2,1;-1,0,1;0,0,1;2,2,1;-4,-3,1;2,1,1;-3,-3,1","89,89,59,90,93,117,69,70",0
1309,"-3,-3,1;-1,2,1;-1,-4,1;0,1,1;-2,-2,1;0,0,1","108,102,66,99,93,116",0
1310,"0,0,1;0,0,1;-2,-2,1;1,0,1;-2,1,1;1,-2,1;3,-1,1;-4,0,1","57,105,60,98,102,54,97,69",0
1311,"-4,0,1;1,2,1;1,-4,1;-1,3,1;0,-5,1;0,3,1;2,3,1;3,-5,1","110,73,64,93,110,103,59,76",0
1312,"3,-5,1;5,-4,1;-5,3,1;-2,-3,1;0,-1,1;-2,1,1;-1,-3,1","113,103,78,51,100,105,99",0
1313,"-1,-3,1;0,1,1;-1,-3,1;1,0,1;-1,0,1;1,0,1;2,-2,1","52,87,116,76,108,95,80",0
1314,"2,-2,1;4,1,1;-4,2,1;3,2,1;-4,2,1;-3,4,1;-1,-5,1;0,-3,1","112,113,99,94,66,56,65,91",0
1315,"0,-3,1;-2,1,1;-1,-3,1;0,2,1;0,-4,1;-2,-3,1;1,-1,1","53,110,118,99,104,100,108",0
1316,"1,-1,1;-1,1,1;-1,-3,1;0,-1,1;0,0,1;1,0,1;-3,2,1;0,3,1","103,92,65,92,53,100,90,60",0
1317,"0,3,1;1,-5,1;3,2,1;3,4,1;4,5,1;-4,5,1;-2,-5,1;0,-4,1;-2,-1,1","100,52,106,69,56,62,97,69,63",0
1318,"-2,-1,1;0,-1,1;1,-1,1;-2,0,1;0,-2,1;0,0,1;2,2,1;-3,-4,1;2,-3,1","98,54,106,62,75,64,90,52,74",0
1319,"2,-3,1;-4,2,1;-3,-4,1;-2,3,1;0,-3,1;-2,2,1;1,3,1","109,75,97,118,72,105,97",0
1320,"1,3,1;-2,-5,1;1,3,1;2,-4,1;2,2,1;-2,2,1;0,-4,1;2,-1,1","73,53,100,54,65,96,117,118",0
1321,"2,-1,1;4,0,1;-5,0,1;-2,2,1;0,-4,1;1,-3,1;-2,2,1;0,-2,1;0,1,1","70,60,96,52,60,94,63,114,52",0
1322,"0,1,1;0,-2,1;0,-1,1;-2,-1,1;0,-1,1;-2,1,1;0,1,1;1,1,1","73,74,77,84,70,91,55,113",0
1323,"1,1,1;2,-2,1;4,0,1;5,-2,1;-5,-1,1;2,-1,1;2,1,1","94,72,95,100,64,93,100",0
1324,"2,1,1;-2,-3,1;1,0,1;3,0,1;-4,-2,1;3,-1,1;-3,0,1;0,0,1","84,59,66,102,59,92,73,108",0
1325,"0,0,1;-1,1,1;0,2,1;0,2,1;1,-4,1;1,-2,1;-3,-1,1;0,0,1","50,104,77,74,98,85,100,97",0
1326,"0,0,1;-2,2,1;1,2,1;1,-2,1;3,0,1;3,2,1;-3,-2,1;-1,0,1","76,64,57,63,111,107,108,105",0
1327,"-1,0,1;-1,0,1;0,0,1;0,-1,1;2,1,1;3,3,1;-4,-4,1;-1,-3,1","100,110,68,58,76,80,75,95",0
